name,keyword,category,inventory,price_cut,price_origin,price_sale,discount,dis_num,favor_num,des_score,price_score,quality_score,service_score,dif,包邮,双十一,新款,韩版,英伦,欧美,冬装,礼盒,明星,均码,通勤,学院,情侣,dis_price,discount1,discount21,discount22,discount23,discount24,discount25,双十一红包,满减券,其他优惠,dis_num1,dis_strength,dis_strength1,easy_satisfy,easy_satisfy1
韩版时尚男士上衣羊羔毛翻领休闲PU皮衣外套,"M L XL 2XL 3XL 4XL 尺码 5XL 其它 学院,韩系 PU 其它 长款 其他领型 其他,动物图案 黑色",男装,1597,0,990,297,购物满2元立减2元 购物满128元立减5元 购物满188元立减8元 购物满268元立减15元,4,11,4.63,4.62,4.6,4.64,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.3,1,0,1,0,0,0,0,1,0,>2种优惠,0.28439646,1,0.006734007,"(0,1]"
韩版时尚手表钢带男表个性商务男士腕表防水多功能复古石英表," 原装正品防水腕表 飞行员石英表-黑色钢带款 飞行员石英表-银色钢带款 潮流时尚 精钢 圆型 复古,精钢 日历 ",男士饰品,598,0,669,468.3,NO INF,0,3,4.68,4.66,4.65,4.68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
韩版饰品珍珠胸针扣针女士配饰毛衣可爱披肩扣别针领针, 现代 镀金镶嵌人工宝石/半宝石 ,女士配饰,21,-0.166666667,14.66666667,14.66666667,11.11红包最高再抵           2.00元,2,21,4.67,4.63,4.65,4.66,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
韩版甜美女翻毛绒面高帮平底保暖鞋女雪地靴短靴系带学生鞋棉鞋女,"黑色 灰色 粉红色 35 36 37 38 39 英伦风,绑带（系带),布洛克 粉红色,黑色,灰色 低跟（1-3cm） 甜美,韩系 橡胶底 人造短毛绒 拼接,磨砂 纯色,渐变 绒面 秋冬 系带",女鞋,649,0,170,119,购物满1元立减1元,1,3140,4.85,4.83,4.85,4.84,241,0,0,0,1,1,0,1,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,不超过1种优惠,1,1,0.008403361,"(0,1]"
韩版围巾情侣毛线围巾男女通用简单款百搭休闲,"均码 米白色 酒红色 藏青色 小清新,韩系 冬季 围巾/丝巾 棉质 长方形 藏青,米色,酒红色 其他细节 保暖 条纹 30cm-70cm 175cm-230cm 175cm-230cm 棉质",男士饰品,297,-12.13714286,118,56.97714286,购物满120元立减5元 购物满200元立减10元 活动商品买3件免1件,3,12,4.65,4.63,4.63,4.67,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.482857143,1,0,1,0,1,0,0,1,1,>2种优惠,0.045833333,0,2.67618198,"(2,8]"
韩版小清新百搭款锁骨链时尚饰品个性甜美短款项链女士配饰礼物,"玫瑰/四叶草/花草 合金镶嵌人工宝石/半宝石 否 是 甜美韩范,百搭,韩系风,甜美,甜美范,小清新 圆珠链 21cm-50cm 合金 合金/镀银/镀金",女士配饰,2,0,12.9,12.9,NO INF,0,2,4.57,4.56,4.53,4.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
韩版新款加厚短筒雪地靴学院风真皮女靴冬季平底保暖防滑靴子棉鞋,"粉色 35 36 37 38 39 无 粉色,沙色,深蓝色,酒红色,紫色,黑色,湖水绿,灰色,栗色 低跟（1-3cm） 文艺,韩系 橡胶底 人造长毛绒 反绒,磨砂 纯色 二层牛皮 冬季 套脚",女鞋,888,-0.32,428,128.32,购物满159元立减5元,1,468,4.8,4.79,4.8,4.78,94,0,0,1,1,0,0,1,0,0,0,0,1,0,0.299813084,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.031446541,0,1.2421875,"(1,2]"
韩版新款秋冬装百搭针织围巾青年男士围巾,"均码 酒红色 蓝色 学院,日韩 冬季 围巾/丝巾 毛线 长方形 蓝色,酒红色 其他细节 保暖 拼色 30cm-70cm 175cm-230cm 175cm-230cm 毛线",男士饰品,197,0,138,69,购物满120元立减5元 购物满200元立减10元,2,3,4.65,4.63,4.63,4.67,3,0,0,1,1,0,0,1,0,0,1,0,1,0,0.5,1,0,1,0,0,0,0,1,0,2种优惠,0.045833333,0,1.739130435,"(1,2]"
韩版新款珍珠水晶毛衣链长款项链吊坠复古百搭秋冬配饰挂件,未镶嵌 否 是 欧美 扭片链 51cm-80cm 合金 合金/镀银/镀金,女士配饰,9,0,28,28,NO INF,0,9,4.77,4.76,4.78,4.77,2,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
韩版新品牛翻皮细跟凉鞋子,34 35 36 37 38 39 高跟 橡胶 系带,女鞋,0,0,866,606.2,购物满10元立减10元,1,7,4.7,4.67,4.67,4.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,不超过1种优惠,1,1,0.016496206,"(0,1]"
韩版羊反绒尖头鞋细跟凉鞋,34 35 36 37 38 39 超高跟 橡胶 一字式扣带,女鞋,0,0,819,573.3,购物满10元立减10元,1,3,4.7,4.67,4.67,4.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,不超过1种优惠,1,1,0.017442875,"(0,1]"
韩版原位拼接绑带运动鞋新款潮流女鞋秋季休闲鞋厚底鞋学院松糕鞋,"黑色 灰色 35 36 37 38 39 圆头 韩系,绑带（系带） 灰色,黑色 中跟（3-5cm） 运动,韩系 橡胶底 布 厚底（松糕） 拼接,磨砂 其他 头层牛皮 秋季 系带",女鞋,646,-1.1,497,149.1,购物满258元立减10元,1,2296,4.78,4.71,4.74,4.77,94,0,0,1,1,0,0,0,0,0,0,0,1,0,0.3,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.03875969,0,1.743243243,"(1,2]"
韩版圆形金属拉丝平光复古男女眼镜, 均码 黑色 金色 复古 全框 树脂镜片 亮片 全框 板材 板材,男士饰品,200,0,121,84.7,购物满150元立减5元 购物满200元立减8元 购物满300元立减15元 购物满100元立减2元 购物满168元立减5元 购物满268元立减8元,6,10,4.62,4.61,4.67,4.63,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.033824331,0,1.180637544,"(1,2]"
韩版植物三叶草贝珠925银项链女士配饰带延长链,"玫瑰/四叶草/花草 未镶嵌 否 是 淑女,百搭,淑女风,复古风,极简风,小香风 水波链 21cm-50cm 银饰 银饰",女士配饰,1,0,29.9,29.9,NO INF,0,1,4.57,4.54,4.55,4.54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
韩范气质长款圆珠项链女士服饰毛衣装饰品吊坠时尚流行首饰配饰品,几何 否 是 韩范 圆珠链 81cm以上 其它材质 合金/镀银/镀金</td> <td>链周长: 81cm以上,女士配饰,1,0,11.5,11.5,NO INF,0,1,4.57,4.56,4.53,4.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
韩范软萌童趣卡通可爱笑脸表情细款项链锁骨颈链项圈女士流行配饰,圆形/球形 未镶嵌 否 是 韩系 21cm-50cm 其它材质,女士配饰,4,0,9.49,9.49,NO INF,0,4,4.57,4.56,4.53,4.56,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
韩范时尚甜美简约气质短款项链锁骨链颈链韩版时尚女士配饰品,"圆形/球形 否 是 甜美韩范,韩范,韩国范,韩国风,韩国款,韩系 21cm-50cm 其它材质 合金/镀银/镀金",女士配饰,0,0,9.89,9.89,NO INF,0,0,4.57,4.56,4.53,4.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
韩国ulzzang保暖运动鞋女鞋原宿拼色棉鞋休闲跑步鞋学生鞋,"36 37 38 39 40 圆头 韩系 浅灰色,黑粉色 低跟（1-3cm） 运动,韩系 橡胶底 棉 厚底（松糕） 磨砂 纯色 人造革(PU) 冬季 系带",女鞋,978,0,154.28,107.99,购物满98元立减10元,1,161,4.76,4.72,4.73,4.73,44,0,0,0,1,0,0,1,0,0,0,0,0,0,0.69996111,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.102040816,1,0.907491434,"(0,1]"
韩国百搭复古风钥匙项链日韩版个性毛衣链女士配饰挂件吊坠装饰品,"钥匙 其他贵金属镶嵌宝石 否 是 百搭,复古风,文艺小清新 水波链 51cm-80cm 合金 合金/镀银/镀金",女士配饰,0,0,18.8,18.8,NO INF,0,0,4.65,4.63,4.65,4.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
韩国高端手工定制牛皮铆钉尖头复古裸靴短靴子,"黑色（牛皮） 34 35 36 37 38 39 尖头 黑色 踝靴 高跟（5-8CM） TPU 欧美 橡胶底 真皮 粗跟 漆皮 纯色 裸踝 头层牛皮 秋冬 套脚"">更多参数<i></i></a>",女鞋,582,-1.714285714,700,279.7142857,NO INF,0,333,4.72,4.69,4.7,4.71,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0.399591837,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
韩国简约装饰品项链女士脖子饰品日韩百搭配饰颈链锁骨链颈带项圈,饼干/蛋糕/小零食 其他贵金属镶嵌宝石 否 是 中性街头风 水波链 21cm-50cm 合金 合金/镀银/镀金,女士配饰,1,0,28,28,NO INF,0,1,4.49,4.5,4.45,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
韩国款复古个性挂件装饰项链女士秋冬季长款毛衣链时尚流行配饰品,"十字架/皇冠/罗马数字 否 是 复古,韩国款 其它样式 51cm-80cm 合金 合金/镀银/镀金",女士配饰,9,0,10.695,10.695,NO INF,0,9,4.57,4.56,4.53,4.56,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
韩国秋冬百搭长款毛衣链简约毛球吊坠项链女士衣服装饰品配饰挂件,其它形状/图案 未镶嵌 是 是 纯森系列 水波链 81cm以上 合金 合金/镀银/镀金,女士配饰,6,0,36,36,NO INF,0,6,4.71,4.67,4.69,4.72,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
韩国秋冬长款女士衣服装饰品项链吊坠百搭简约毛衣链欧美配饰挂件,未镶嵌 是 是 水波链 81cm以上 合金 合金/镀银/镀金,女士配饰,7,0,38,38,NO INF,0,7,4.71,4.67,4.69,4.72,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
韩国时尚潮流手表个性男女表创意复古简约学生防水情侣表,均码 黑色 白色 潮流时尚 人造皮革 圆型 其他 24小时指示,男士饰品,400,0,460,138,购物满2元立减2元 购物满128元立减5元 购物满188元立减8元 购物满268元立减15元,4,15,4.67,4.66,4.64,4.65,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.3,1,0,1,0,0,0,0,1,0,>2种优惠,0.28439646,1,0.014492754,"(0,1]"
韩国饰品礼物项链女士吊坠芭蕾舞女孩水晶长款毛衣链水钻挂件配饰,黄金/K黄金镶嵌宝石 否 是 基本款 蛇骨链 20cm及以下 琉璃 合金/镀银/镀金,女士配饰,2,0,35,35,NO INF,0,2,4.55,4.53,4.51,4.52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
韩国饰品时尚花朵珍珠毛衣链长款项链服装配饰秋冬新款,"玫瑰/四叶草/花草 未镶嵌 否 是 吉普赛风,名媛风,小清新 水波链 21cm-50cm 合金 合金/镀银/镀金",女士配饰,45,-3,32,32,11.11红包最高再抵           3.00元,2,45,4.66,4.65,4.65,4.69,5,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
韩国珍珠水晶毛衣链长款项链女韩版吊坠欧美百搭秋冬配饰挂件,"未镶嵌 否 是 甜美,欧美,韩系 蛇骨链 51cm-80cm 合金 合金/镀银/镀金",女士配饰,21,-9.24,37.24,37.24,11.11红包最高再抵           3.00元,2,21,4.77,4.76,4.78,4.77,3,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
韩系明星同款粗跟防水台羊反皮短靴真皮2016秋冬新品靴子潮款,"黑色羊反皮 灰色羊反皮 黑色牛皮 白色牛皮 黑色羊反加绒 灰色羊皮加绒 黑色牛皮加绒 白色牛皮加绒 34 35 36 37 38 39 方头 厚底内增高 黑色,浅灰 短靴 高跟（5-8cm） 头层牛皮 韩系,复古 牛筋底 人造短毛绒 粗跟 反绒,磨砂 纯色 短筒 羊皮 秋冬 拉链,套脚",女鞋,14386,-5.38,696,210.38,购物满168元立减2元,1,144,4.76,4.72,4.72,4.75,5,0,0,1,1,0,0,1,0,1,0,0,0,0,0.302270115,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.011904762,0,0.819512195,"(0,1]"
翰代维男士圆领长袖t恤黑白条纹男撞色修身打底衫潮体恤," M L XL XXL XXXL 常规袖 其它 日韩,学院 棉 修身 圆领 拼色,条纹 长袖 ",男装,615,-8.333333333,111.43,76.33333333,购物满2件打8折 购物满99元立减5元 购物满168元立减10元 购物满299元立减30元 购物满499元立减50元,5,39,4.66,4.63,4.63,4.66,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0.685033953,1,0,1,1,0,0,0,1,1,>2种优惠,0.077640927,1,1.455882353,"(1,2]"
赫嫀新款女装斗篷式包臀连衣裙H4721M, SMLXL 常规袖 轻熟 聚酯纤维 白色 双排扣 翻领 长袖 纯色 秋冬,女装,160,-52,390,266.5,11.11红包最高再抵           25.00元,2,3297,4.87,4.87,4.87,4.87,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.683333333,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
赫嫀新款女装气质翻领系带风衣外套连衣裙H3703M,"SMLXL 常规袖 基本款,通勤（OL） 涤纶 普通 X型（收腰） 藏青,深卡其布色 长款（81-100cm） 系带 V领 长袖 条纹 秋冬",女装,171,-69.2,519,354.65,11.11红包最高再抵           30.00元,2,2359,4.87,4.87,4.87,4.87,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.683333333,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
恒雅风牛皮粗跟鞋长靴女靴子平底鞋铆钉高筒及膝靴马丁靴女鞋子,"黑色头层牛皮 34【只做真皮】 35【品质三包】 36【只做时尚】 37【潮流风向标】 38【标准尺码】 39【15天退换】 圆头 铆钉 黑色头层牛皮 长筒靴（中筒靴） 高跟（5-8CM） 头层牛皮 街头潮人,欧美 橡胶底 人造短毛绒 粗跟 无工艺效果 纯色 及膝 头层牛皮 秋冬 拉链",女鞋,1794,-6.98,697.5,279,购物满5元立减5元,1,45,4.81,4.78,4.8,4.8,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0.4,1,0,1,0,0,0,0,1,0,不超过1种优惠,1,1,0.018381001,"(0,1]"
恒雅风牛皮尖头鞋坡跟鞋女鞋子高跟鞋长靴过膝靴弹力靴女靴子,"黑色头层牛皮+弹力料 34【只做真皮】 35【品质三包】 36【只做时尚】 37【潮流风向标】 38【标准尺码】 39【15天退换】 尖头 厚底内增高 黑色头层牛皮+弹力料 长筒靴（中筒靴） 超高跟（大于8cm） 头层牛皮 轻熟,韩系 橡胶底 超纤 内增高 无工艺效果 纯色 过膝 头层牛皮 秋冬 套脚",女鞋,1796,-6.98,697.5,279,购物满5元立减5元,1,32,4.82,4.78,4.8,4.8,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0.4,1,0,1,0,0,0,0,1,0,不超过1种优惠,1,1,0.018381001,"(0,1]"
恒雅风牛皮马毛女鞋子粗跟鞋高跟鞋尖头鞋及踝靴拼接短靴靴子,"灰色【牛皮+马毛】 粉红色【牛皮+马毛】 34【品牌旗舰店】 35【品质三包】 36【只做时尚】 37【潮流风向标】 38【标准尺码】 39【15天退换】 尖头 金属装饰,切尔西靴 灰色【牛皮+马毛】,粉红色【牛皮+马毛】 短靴 中跟（3-5CM） 头层牛皮 韩系 橡胶底 超纤 粗跟 反绒,磨砂 纯色 短筒 马毛 秋冬 拉链",女鞋,3559,-17.5,647.5,256.5,购物满5元立减5元,1,308,4.8,4.76,4.79,4.78,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0.396138996,1,0,1,0,0,0,0,1,0,不超过1种优惠,1,1,0.020920502,"(0,1]"
恒雅风牛皮内增高长靴女靴子坡跟长筒靴高跟过膝靴弹力靴女鞋子,"黑色头层牛皮 34【只做真皮】 35【品质三包】 36【只做时尚】 37【潮流风向标】 38【标准尺码】 39【15天退换】 圆头 厚底内增高 黑色头层牛皮 长筒靴（中筒靴） 中跟（3-5CM） 头层牛皮 轻熟,韩系 橡胶底 超纤 厚底内增高 磨砂 纯色 过膝 头层牛皮 秋冬 套脚",女鞋,1784,-5.5,572.5,226.5,购物满5元立减5元,1,138,4.8,4.76,4.79,4.78,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0.395633188,1,0,1,0,0,0,0,1,0,不超过1种优惠,1,1,0.022624434,"(0,1]"
恒雅风牛皮平底鞋长靴女靴子粗跟鞋过膝靴马丁靴长筒靴女鞋子,"黑色头层牛皮 34【只做真皮】 35【品质三包】 36【只做时尚】 37【潮流风向标】 38【标准尺码】 39【15天退换】 圆头 拉链 黑色头层牛皮 长筒靴（中筒靴） 低跟（1-3cm） 头层牛皮 通勤（OL）,欧美 橡胶底 人造短毛绒 粗跟 无工艺效果 纯色 过膝 头层牛皮 秋冬 拉链",女鞋,1785,-10,697.5,279,购物满5元立减5元,1,75,4.82,4.78,4.8,4.8,16,0,0,0,0,0,1,1,0,0,0,1,0,0,0.4,1,0,1,0,0,0,0,1,0,不超过1种优惠,1,1,0.018587361,"(0,1]"
恒雅风牛皮鞋子女鞋粗跟鞋平底鞋流苏及踝靴短靴靴子,"黑色【牛反绒】 黄色【牛反绒】 34【品牌旗舰店】 35【品质三包】 36【只做时尚】 37【潮流风向标】 38【标准尺码】 39【15天退换】 圆头 流苏 黑色【牛反绒】,黄色【牛反绒】 及踝靴 低跟（1-3cm） 反毛皮 轻熟,欧美 橡胶底 超纤 粗跟 反绒,磨砂 纯色 及踝 头层牛皮 秋冬 拉链",女鞋,3540,-3.75,572.5,227.75,购物满5元立减5元,1,811,4.8,4.76,4.79,4.78,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0.397816594,1,0,1,0,0,0,0,1,0,不超过1种优惠,1,1,0.022321429,"(0,1]"
恒雅风全牛皮长靴女靴子粗跟鞋高跟鞋厚底鞋过膝靴长筒女鞋子,"黑色磨砂牛皮 34【只做真皮】 35【品质三包】 36【只做时尚】 37【潮流风向标】 38【标准尺码】 39【15天退换】 圆头 英伦风 黑色磨砂牛皮 长筒靴（中筒靴） 超高跟（大于8cm） 反毛皮 欧美,韩系 橡胶底 人造短毛绒 粗跟 反绒,磨砂 纯色 过膝 头层牛皮 冬季 拉链",女鞋,1797,-7.23,722.5,289,购物满5元立减5元,1,18,4.82,4.78,4.8,4.8,11,0,0,0,1,1,1,1,0,0,0,0,0,0,0.4,1,0,1,0,0,0,0,1,0,不超过1种优惠,1,1,0.017744969,"(0,1]"
恒雅风羊皮女鞋子粗跟鞋高跟鞋尖头鞋及踝靴高跟短靴粗跟靴子女,"卡其色【羊反绒】 黑色【羊反绒】 34【品牌旗舰店】 35【品质三包】 36【只做时尚】 37【潮流风向标】 38【标准尺码】 39【15天退换】 尖头 英伦风 卡其色【羊反绒】,黑色【羊反绒】 及踝靴 高跟（5-8CM） 反毛皮 欧美 橡胶底 超纤 粗跟 反绒,磨砂 纯色 及踝 羊皮 秋冬 拉链",女鞋,3578,-4.8,572.5,227.8,购物满5元立减5元,1,88,4.8,4.76,4.79,4.78,5,0,0,0,0,1,1,1,0,0,0,0,0,0,0.39790393,1,0,1,0,0,0,0,1,0,不超过1种优惠,1,1,0.022421525,"(0,1]"
狐狸头毛皮草女士狐狸毛皮草外套短款海宁皮草外套女短款," 通勤（OL）,韩系 ",女士配饰,0,0,785.99,785.99,NO INF,0,0,4.71,4.69,4.71,4.75,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
花花公子playboy自动扣商务合金头牛皮带生日礼物男礼盒装,"均码 纹路 平纹 日韩,商务 不锈钢头 压字,格纹,字母 单圈 3-4cm 自动扣 压花 压字,格纹,字母 牛皮",男士饰品,354,-0.48,328,170.48,NO INF,0,22,4.73,4.69,4.7,4.77,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.519756098,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
花花公子潮流时尚针扣男士皮带生日礼物男精美礼盒装,"均码 PDD0507黑色 PDD0506啡色 日韩,商务 合金头 压字,光身,车缝线 单圈 3-4cm 针扣 压字,光身,车缝线 牛皮",男士饰品,352,-0.222857143,178,119.2228571,NO INF,0,13,4.73,4.69,4.7,4.77,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.669791332,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
花花公子潮流时尚自动扣商务男士皮带生日礼物礼盒装,"均码 2205 PDF2062黑色 日韩,商务 合金头 压字,光身,车缝线 单圈 3-4cm 自动扣 光面 压字,光身,车缝线 牛皮",男士饰品,994,-0.634285714,186,109.6342857,NO INF,0,301,4.73,4.69,4.7,4.77,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.589431644,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
花花公子潮流自动扣商务合金头牛皮男士皮带生日礼物礼盒装,"均码 PDF0357黑色 PDF0358黑色 PDF0353黑色 PDF0352黑色 PDF0354黑色 PDF0355黑色 商务 合金头 压字,车缝线,光身 单圈 3-4cm 自动扣 光面 压字,车缝线,光身 牛皮 PDF0353黑色,PDF0358黑色,PDF0357黑色,PDF0354黑色,PDF0352黑色,PDF0355黑色",男士饰品,1288,0,118,79.06,NO INF,0,21,4.73,4.69,4.7,4.77,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.67,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
花花公子高档大气男友生日礼物自动扣腰带精美礼盒装,"均码 PDF2680咖色 PDF2679黑色 日韩,商务 合金头 压字,光身,车缝线 单圈 3-4cm 自动扣 光面 压字,光身,车缝线 牛皮",男士饰品,66,-0.832,338,195.832,NO INF,0,4,4.73,4.69,4.7,4.77,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.579384615,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
花花公子高档男友生日礼物自动扣男士皮带精美礼盒装,"均码 PDF0095黑色 日韩,商务 合金头 压字,格纹,光身 单圈 3-4cm 自动扣 光面 压字,格纹,光身 牛皮",男士饰品,18,0,518,336.7,NO INF,0,27,4.73,4.69,4.7,4.77,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.65,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
花花公子男士皮带自动扣二层牛皮时尚真皮腰带男,"均码 2206黑色 基本款,商务 合金头 压字,光身 单圈 3-4cm 自动扣 软面 压字,光身 牛皮",男士饰品,485,-1.371428571,158,110.3714286,NO INF,0,12,4.73,4.69,4.7,4.77,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.698553346,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
花花公子男友生日礼物高档牛皮自动扣男士皮带精美礼盒装,"均码 PDF0974 基本款,商务 合金头 格纹,车缝线 单圈 3-4cm 自动扣 软面 格纹,车缝线 牛皮",男士饰品,299,0,438,306.6,NO INF,0,2,4.75,4.71,4.72,4.79,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
花花公子男友生日礼物韩版百搭时尚自动扣商务男士皮带,"均码 金色 银色 基本款,商务 合金头 格纹,车缝线 单圈 普通款(2-4cm) 自动扣 印花 格纹,车缝线 牛皮",男士饰品,484,-0.25,169,118.25,NO INF,0,38,4.73,4.69,4.7,4.77,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0.699704142,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
花花公子男友生日礼物商务时尚自动扣皮男士皮带精美礼盒装,"均码 PDF2552黑色 PDF2553黑色 PDF3040黑色 日韩,商务 合金头 压字,光身,车缝线 单圈 3-4cm 自动扣 光面 压字,光身,车缝线 牛皮",男士饰品,1117,0,168,109.2,NO INF,0,115,4.73,4.69,4.7,4.77,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0.65,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
花花公子男友生日礼物时尚平滑扣男士皮带精美礼盒装,"均码 PDA1041黑色 PDA1042黑色 商务 合金头 压字,车缝线,光身 单圈 3-4cm 平滑扣 光面 压字,车缝线,光身 牛皮 PDA1042黑色,PDA1041黑色",男士饰品,556,-0.666666667,198,118.6666667,NO INF,0,50,4.73,4.69,4.7,4.77,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0.599326599,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
花花公子男友生日礼物时尚平滑扣男士皮带精美礼盒装,"均码 PDF1080黑色 PDF1081黑色 日韩,商务 合金头 压字,光身,车缝线 单圈 3-4cm 平滑扣 漆皮 压字,光身,车缝线 牛皮",男士饰品,193,0,198,118.8,NO INF,0,10,4.73,4.69,4.7,4.77,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
